lower,med,upper,param,tree,tiptypes,prop,multiplier
1.4753776166902226,1.55039472050006,1.6380011327425006,Re,tree49,no,0,1
1.005072176601579,2.009910124394847,9.758113524333812,ReMultiplier,tree4,no,0,1
0.031956255396388536,0.7599433908975004,0.9992514425534196,SSFrac,tree4,no,0,1
1.4082290645860385,1.482765983772888,1.5541947451829465,Re,tree4,no,0,1
1.005882314286015,2.4049367373401034,7.908841392173832,ReMultiplier,tree50,no,0,1
5.221494256005604e-5,0.3235393158962391,0.9745336711230127,SSFrac,tree50,no,0,1
1.4518600947996085,1.5301139345624284,1.6041094152717317,Re,tree50,no,0,1
1.0019762459188208,2.801654449055915,12.23681938803298,ReMultiplier,tree51,no,0,1
0.0015839480256958152,0.6145147583977884,0.9583894711475018,SSFrac,tree51,no,0,1
1.460177912413409,1.5221761818475736,1.5931588742510656,Re,tree51,no,0,1
1.0055265229634458,1.9634588183174193,8.133739211200197,ReMultiplier,tree52,no,0,1
0.030111579336802172,0.7014664977492152,0.9964274043572506,SSFrac,tree52,no,0,1
1.4906021618618501,1.5621481128322814,1.6320132096861535,Re,tree52,no,0,1
1.0071086936231555,1.824849298179885,12.333858585035019,ReMultiplier,tree53,no,0,1
0.0223885091739484,0.7749793393717292,0.9998916215569539,SSFrac,tree53,no,0,1
1.4135350970661333,1.4945749906019228,1.5587737251250373,Re,tree53,no,0,1
1.0057469500718796,2.3669225450763176,9.31826994875031,ReMultiplier,tree54,no,0,1
0.0010888335294501094,0.594482282003652,0.942571461293903,SSFrac,tree54,no,0,1
1.483668123836604,1.5549340469825954,1.6254922372804468,Re,tree54,no,0,1
1.000851155894623,2.940657440067909,12.900512552253664,ReMultiplier,tree55,no,0,1
0.07118595568538513,0.6541770878493691,0.9987533918941723,SSFrac,tree55,no,0,1
1.3990550324941748,1.4827407447530518,1.549224730143497,Re,tree55,no,0,1
1.0033692403561254,1.8896343702462417,11.68450929485373,ReMultiplier,tree56,no,0,1
0.029106512805285475,0.7258445774748583,0.9959830251171172,SSFrac,tree56,no,0,1
1.4481732433192607,1.5218506025728225,1.5977378117408745,Re,tree56,no,0,1
1.0020041984753199,2.3018367849477888,7.026399390455625,ReMultiplier,tree57,no,0,1
6.514002839442558e-4,0.4857558608972851,0.9663980604124023,SSFrac,tree57,no,0,1
1.44093508434155,1.5258680339887478,1.6007613647410468,Re,tree57,no,0,1
1.0035194959467453,2.094213402116208,10.104376587849014,ReMultiplier,tree58,no,0,1
0.025776557979075774,0.7322461606033148,0.9914345764562659,SSFrac,tree58,no,0,1
1.423917997794785,1.4987150687124393,1.5673509998516213,Re,tree58,no,0,1
1.0052626392935036,4.487711221045064,15.706423660560306,ReMultiplier,tree59,no,0,1
0.0023061268867896807,0.3781729167849047,0.928261154539077,SSFrac,tree59,no,0,1
0.12561922021813043,2.7764886706445155,9.38856487319711,Re,tree59,no,0,1
1.0081006341644119,2.1649104442868548,8.837192543014776,ReMultiplier,tree5,no,0,1
1.2026820301585003e-4,0.6850672429564075,0.9726557043038023,SSFrac,tree5,no,0,1
1.4185317278459468,1.479116635285712,1.5461693606330316,Re,tree5,no,0,1
1.000301295517455,2.018516101600949,10.608017630173611,ReMultiplier,tree60,no,0,1
0.06981244896118989,0.7226532715868019,0.9967902327959284,SSFrac,tree60,no,0,1
1.4852505677849968,1.5631987023287417,1.6305824904065878,Re,tree60,no,0,1
1.0085307667198269,2.285240335955395,9.65244034545995,ReMultiplier,tree61,no,0,1
0.0035951168491978876,0.6910637305406828,0.963332953631152,SSFrac,tree61,no,0,1
1.4451356028341418,1.5197835122696723,1.5843271652137192,Re,tree61,no,0,1
1.0011018809674237,1.886992171694581,8.044286798586244,ReMultiplier,tree62,no,0,1
0.029866201265616128,0.6640849900432995,0.9958635032839563,SSFrac,tree62,no,0,1
1.3736931147179274,1.4372559468414228,1.5034954793747841,Re,tree62,no,0,1
1.0037355673418793,2.525397509053473,12.092411692265912,ReMultiplier,tree63,no,0,1
3.944915340518444e-4,0.6646663748486809,0.9606968716924772,SSFrac,tree63,no,0,1
1.4395399487848821,1.5195630077511737,1.586903787111666,Re,tree63,no,0,1
1.0011674723196362,2.420594137082933,9.29251469713832,ReMultiplier,tree64,no,0,1
3.9298517600588515e-4,0.6676811856179713,0.9692730315211191,SSFrac,tree64,no,0,1
1.3842354748483818,1.4587151754497594,1.5343657869492464,Re,tree64,no,0,1
1.0021325713753324,1.9105601062567563,10.739879087299988,ReMultiplier,tree65,no,0,1
0.03369488165996044,0.6353190131065641,0.9995939281226204,SSFrac,tree65,no,0,1
1.4171938431649838,1.4943651132310578,1.569029183874801,Re,tree65,no,0,1
1.014011021675134,3.9328613778209602,16.159379553910306,ReMultiplier,tree66,no,0,1
0.010130757779781925,0.4404531400198757,0.9387835695896334,SSFrac,tree66,no,0,1
0.12366484713583398,1.2144184131157998,3.176557675704506,Re,tree66,no,0,1
1.0024464089998408,2.959404357949566,14.133020001480766,ReMultiplier,tree67,no,0,1
0.06148160376358468,0.6288832546131236,0.9966852280294831,SSFrac,tree67,no,0,1
1.3971863071674857,1.4772458891741707,1.5435402320975578,Re,tree67,no,0,1
1.0091171033480926,2.0402776636889213,13.363840454347965,ReMultiplier,tree68,no,0,1
0.04296978770722442,0.7207854155547261,0.9986018120183071,SSFrac,tree68,no,0,1
1.4227810550257214,1.4993425801625522,1.5672657882972814,Re,tree68,no,0,1
1.0117988434065552,2.491814707820737,10.692780085644012,ReMultiplier,tree69,no,0,1
0.027239411258683684,0.6861811284846489,0.9820508978727271,SSFrac,tree69,no,0,1
1.4753291026761652,1.5414649969270406,1.6162389149212835,Re,tree69,no,0,1
1.0079870411774872,1.9493523538668065,9.752137520159367,ReMultiplier,tree6,no,0,1
0.055307937093560904,0.7412053318227003,0.998497335208965,SSFrac,tree6,no,0,1
1.429519068640702,1.5060483049512716,1.5769896410493964,Re,tree6,no,0,1
1.006286960961878,3.9565216772835115,15.156369978893718,ReMultiplier,tree70,no,0,1
0.005538841555295382,0.4739222459544174,0.9491369315725606,SSFrac,tree70,no,0,1
0.3149152709381913,1.2633436578434472,2.537120819544432,Re,tree70,no,0,1
1.0058535827423372,2.321496979275255,10.319381600763396,ReMultiplier,tree71,no,0,1
4.836027903897272e-4,0.6143815335833661,0.9712558858343405,SSFrac,tree71,no,0,1
1.4068749783408527,1.4836079495873191,1.547871520156232,Re,tree71,no,0,1
1.0305565146652267,1.9804374244436524,12.159302016668695,ReMultiplier,tree72,no,0,1
0.0432240724020497,0.7191516912386081,0.9994049968335195,SSFrac,tree72,no,0,1
1.4532479749648681,1.520588325797059,1.5901225659348242,Re,tree72,no,0,1
1.002577880426728,2.002581213510542,7.510160816499285,ReMultiplier,tree73,no,0,1
1.1537014671741669e-4,0.464535514545776,0.9608702486191532,SSFrac,tree73,no,0,1
1.4276647259685555,1.5029837523757648,1.5709972807494745,Re,tree73,no,0,1
1.0110897167465536,1.8713679243119723,7.620776866223092,ReMultiplier,tree74,no,0,1
0.001088624036487662,0.5788773005102096,0.9670092246160671,SSFrac,tree74,no,0,1
1.4493075441331391,1.5230246558749325,1.5934355739594215,Re,tree74,no,0,1
1.0188691954591766,2.732226915071791,9.62745475991137,ReMultiplier,tree75,no,0,1
0.003237185360271829,0.4067872036470538,0.9468360421849368,SSFrac,tree75,no,0,1
1.3809768442799084,1.4465966834052364,1.5225062918937105,Re,tree75,no,0,1
1.006082815518191,2.362415150046864,8.987178089138249,ReMultiplier,tree76,no,0,1
0.0014704135702827104,0.6163067796975816,0.9666514769601893,SSFrac,tree76,no,0,1
1.4200965983264795,1.4902649085177544,1.5727366897263464,Re,tree76,no,0,1
1.0092991552156803,4.49773063013199,14.423745567601133,ReMultiplier,tree77,no,0,1
0.0011515562084661723,0.40767859836469134,0.9429285687220751,SSFrac,tree77,no,0,1
0.24293242637771453,1.5239944563937682,3.2637346560793556,Re,tree77,no,0,1
1.0055662908246652,2.6812567764669133,9.865655460328105,ReMultiplier,tree78,no,0,1
0.0037001212052996625,0.6025374240354561,0.976931718022688,SSFrac,tree78,no,0,1
1.3709487488126126,1.4396514125151798,1.516648159160582,Re,tree78,no,0,1
1.009465507170662,1.7771926299980783,10.715170689517596,ReMultiplier,tree79,no,0,1
0.0012961070105640044,0.6355874020518096,0.9724570066385174,SSFrac,tree79,no,0,1
1.3929527472812715,1.461545705244815,1.5361444917899063,Re,tree79,no,0,1
1.0004789143251849,3.43704071650494,14.331923653883104,ReMultiplier,tree7,no,0,1
0.08585872926646641,0.6382301594546101,0.9999600913250742,SSFrac,tree7,no,0,1
1.4374068201805281,1.50162289456783,1.5820564783369477,Re,tree7,no,0,1
1.0066728891801953,2.2606701975584618,9.25198254791001,ReMultiplier,tree80,no,0,1
0.05326120190664694,0.6599649657956964,0.998436379274434,SSFrac,tree80,no,0,1
1.4839431984182738,1.5477958225789696,1.6276031177829633,Re,tree80,no,0,1
1.0198442878488025,2.2808410997565707,10.845656317692955,ReMultiplier,tree81,no,0,1
0.02395430791391293,0.738201320899702,0.996541166337975,SSFrac,tree81,no,0,1
1.391157241985312,1.4524296039817308,1.5226865625881658,Re,tree81,no,0,1
1.0027944751616094,2.0319186457175,12.019885925099773,ReMultiplier,tree82,no,0,1
0.06414709920312092,0.7224114524659929,0.9991397992754348,SSFrac,tree82,no,0,1
1.4524437145350293,1.532005121702885,1.607608808954365,Re,tree82,no,0,1
1.0025399794843546,2.537500308959417,9.77129692920801,ReMultiplier,tree83,no,0,1
0.027198174987772543,0.5977371634685128,0.9860275412257914,SSFrac,tree83,no,0,1
1.4433436074867059,1.511918386260805,1.592845363638772,Re,tree83,no,0,1
1.0022957046793242,2.0811873876535465,12.17444076732619,ReMultiplier,tree84,no,0,1
