lower,med,upper,param,tree,tiptypes,prop,multiplier
1.3952338749956903,1.4868653905346974,1.6124609340620006,Re,tree47.log,yes,0.05,10
7.68746098345809,10.21679902915459,13.14821901708011,ReMultiplier,tree47,no,0.05,10
0.035937680011174734,0.05897249361648165,0.08472223248824914,SSFrac,tree47,no,0.05,10
1.3754588990854026,1.4824795234544172,1.5864556654330089,Re,tree47,no,0.05,10
8.982373909802279,11.17621691776865,13.832891975526817,ReMultiplier,tree48.log,yes,0.05,10
0.03915434029554083,0.051747883134736744,0.06698596891330479,SSFrac,tree48.log,yes,0.05,10
1.3896116776959369,1.5064027390276122,1.620493091266391,Re,tree48.log,yes,0.05,10
9.04852541860181,11.493923081191303,14.494271416751527,ReMultiplier,tree48,no,0.05,10
0.02681653198541389,0.04158095572407912,0.06170506622310031,SSFrac,tree48,no,0.05,10
1.391980345826844,1.4979902404099246,1.5932026876712857,Re,tree48,no,0.05,10
7.909517336304328,10.117448711081751,12.955902825080688,ReMultiplier,tree49.log,yes,0.05,10
0.03336466321516395,0.04828122706515314,0.06297596810103503,SSFrac,tree49.log,yes,0.05,10
1.3955150014757591,1.4930800924455563,1.5950128108508446,Re,tree49.log,yes,0.05,10
7.056645550876426,9.472926934508433,12.202966642743547,ReMultiplier,tree49,no,0.05,10
0.03893571137414786,0.06197261216523717,0.09332104928763679,SSFrac,tree49,no,0.05,10
1.3891081518014936,1.5076339676398756,1.6119672372963176,Re,tree49,no,0.05,10
6.790045032000682,8.909277514300744,11.074688139878802,ReMultiplier,tree4.log,yes,0.05,10
0.039638315491093964,0.056049705017819806,0.0721662530403373,SSFrac,tree4.log,yes,0.05,10
1.4670241897148382,1.5749526754639072,1.6763904254950643,Re,tree4.log,yes,0.05,10
6.834387035434259,8.730440551759319,11.076565397525844,ReMultiplier,tree4,no,0.05,10
0.028583449059016525,0.05108911086754396,0.07982711718029276,SSFrac,tree4,no,0.05,10
1.4565338257578901,1.55479437826333,1.6584152728074517,Re,tree4,no,0.05,10
7.449992399842727,9.681561553212397,12.325155504595578,ReMultiplier,tree50.log,yes,0.05,10
0.03015802352820011,0.04479334383855832,0.05967853954505027,SSFrac,tree50.log,yes,0.05,10
1.3512215023014047,1.432189389232182,1.5258898440432318,Re,tree50.log,yes,0.05,10
7.907880996432972,10.143261992974153,12.470358873731577,ReMultiplier,tree50,no,0.05,10
0.024117962849397045,0.040374598635369435,0.06625558379583336,SSFrac,tree50,no,0.05,10
1.323979880926052,1.4243087491663504,1.5181305377783922,Re,tree50,no,0.05,10
7.422637951641531,9.86753407842892,12.855945588409938,ReMultiplier,tree51.log,yes,0.05,10
0.05258413951118872,0.06897614891828513,0.08604137919695133,SSFrac,tree51.log,yes,0.05,10
1.4659151738427234,1.5717191831660453,1.6669024396128405,Re,tree51.log,yes,0.05,10
7.684595115382397,10.409418848008617,13.790390833092586,ReMultiplier,tree51,no,0.05,10
